ranking,title,artist,year,artist_first,lyrics_url
87,Clout,Offset Featuring Cardi B,2019,Offset,https://www.azlyrics.com/lyrics/offset/clout.html
88,Love Lies,Khalid & Normani,2019,Khalid,https://www.azlyrics.com/lyrics/khalid/lovelies.html
89,One Thing Right,Marshmello & Kane Brown,2019,Marshmello,https://www.azlyrics.com/lyrics/marshmello/onethingright.html
90,Cash Shit,Megan Thee Stallion Featuring DaBaby,2019,Megan Thee Stallion,https://www.azlyrics.com/lyrics/megantheestallion/cashshit.html
91,Tequila,Dan + Shay,2019,Dan + Shay,https://www.azlyrics.com/lyrics/danshay/tequila.html
92,Shotta Flow,NLE Choppa,2019,NLE Choppa,https://www.azlyrics.com/lyrics/nlechoppa/shottaflow.html
93,Hot Girl Summer,"Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign",2019,Megan Thee Stallion,https://www.azlyrics.com/lyrics/megantheestallion/hotgirlsummer.html
94,Talk You Out Of It,Florida Georgia Line,2019,Florida Georgia Line,https://www.azlyrics.com/lyrics/floridageorgialine/talkyououtofit.html
95,Beautiful,Bazzi Featuring Camila Cabello,2019,Bazzi,https://www.azlyrics.com/lyrics/bazzi/beautiful.html
96,Eyes On You,Chase Rice,2019,Chase Rice,https://www.azlyrics.com/lyrics/chaserice/eyesonyou.html
97,All To Myself,Dan + Shay,2019,Dan + Shay,https://www.azlyrics.com/lyrics/danshay/alltomyself.html
98,Boyfriend,Ariana Grande & Social House,2019,Ariana Grande,https://www.azlyrics.com/lyrics/arianagrande/boyfriend.html
99,Walk Me Home,P!nk,2019,P!nk,NA
100,Robbery,Juice WRLD,2019,Juice WRLD,https://www.azlyrics.com/lyrics/juicewrld/robbery.html
1,Blinding Lights,The Weeknd,2020,The Weeknd,https://www.azlyrics.com/lyrics/weeknd/blindinglights.html
2,Circles,Post Malone,2020,Post Malone,https://www.azlyrics.com/lyrics/postmalone/circles.html
3,The Box,Roddy Ricch,2020,Roddy Ricch,https://www.azlyrics.com/lyrics/roddyricch/thebox.html
4,Don't Start Now,Dua Lipa,2020,Dua Lipa,https://www.azlyrics.com/lyrics/dualipa/dontstartnow.html
5,Rockstar,DaBaby Featuring Roddy Ricch,2020,DaBaby,https://www.azlyrics.com/lyrics/dababy/rockstar.html
6,Adore You,Harry Styles,2020,Harry Styles,https://www.azlyrics.com/lyrics/harrystyles/adoreyou.html
7,Life Is Good,Future Featuring Drake,2020,Future,https://www.azlyrics.com/lyrics/future/lifeisgood.html
8,Memories,Maroon 5,2020,Maroon 5,https://www.azlyrics.com/lyrics/maroon5/memories.html
9,The Bones,Maren Morris,2020,Maren Morris,https://www.azlyrics.com/lyrics/maren-morris/thebones.html
10,Someone You Loved,Lewis Capaldi,2020,Lewis Capaldi,https://www.azlyrics.com/lyrics/lewiscapaldi/someoneyouloved.html
11,Say So,Doja Cat,2020,Doja Cat,https://www.azlyrics.com/lyrics/dojacat/sayso.html
12,I Hope,Gabby Barrett Featuring Charlie Puth,2020,Gabby Barrett,https://www.azlyrics.com/lyrics/gabbybarrett/ihope.html
13,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",2020,Jack Harlow,https://www.azlyrics.com/lyrics/jackharlow/whatspoppinremix.html
14,Dance Monkey,Tones And I,2020,Tones And I,https://www.azlyrics.com/lyrics/tonesandi/dancemonkey.html
15,Savage,Megan Thee Stallion,2020,Megan Thee Stallion,https://www.azlyrics.com/lyrics/megantheestallion/savageremix.html
16,Roxanne,Arizona Zervas,2020,Arizona Zervas,https://www.azlyrics.com/lyrics/arizonazervas/roxanne.html
17,Intentions,Justin Bieber Featuring Quavo,2020,Justin Bieber,https://www.azlyrics.com/lyrics/justinbieber/intentions.html
18,Everything I Wanted,Billie Eilish,2020,Billie Eilish,https://www.azlyrics.com/lyrics/billieeilish/everythingiwanted.html
19,Roses,SAINt JHN,2020,SAINt JHN,https://www.azlyrics.com/lyrics/saintjhn/roses.html
20,Watermelon Sugar,Harry Styles,2020,Harry Styles,https://www.azlyrics.com/lyrics/harrystyles/watermelonsugar.html
21,Before You Go,Lewis Capaldi,2020,Lewis Capaldi,https://www.azlyrics.com/lyrics/lewiscapaldi/beforeyougo.html
22,Falling,Trevor Daniel,2020,Trevor Daniel,https://www.azlyrics.com/lyrics/trevordaniel/falling.html
23,"10,000 Hours",Dan + Shay & Justin Bieber,2020,Dan + Shay,https://www.azlyrics.com/lyrics/danshay/10000hours.html
24,WAP,Cardi B Featuring Megan Thee Stallion,2020,Cardi B,https://www.azlyrics.com/lyrics/cardi-b/wap.html
25,Ballin',Mustard & Roddy Ricch,2020,Mustard,https://www.azlyrics.com/lyrics/djmustard/ballin.html
26,Hot Girl Bummer,blackbear,2020,blackbear,https://www.azlyrics.com/lyrics/blackbear/hotgirlbummer.html
27,Blueberry Faygo,Lil Mosey,2020,Lil Mosey,https://www.azlyrics.com/lyrics/lilmosey/blueberryfaygo.html
28,Heartless,The Weeknd,2020,The Weeknd,https://www.azlyrics.com/lyrics/weeknd/heartless.html
29,BOP,DaBaby,2020,DaBaby,https://www.azlyrics.com/lyrics/dababy/bop.html
30,Lose You To Love Me,Selena Gomez,2020,Selena Gomez,https://www.azlyrics.com/lyrics/selenagomez/loseyoutoloveme.html
31,Good As Hell,Lizzo,2020,Lizzo,https://www.azlyrics.com/lyrics/lizzo/goodashell.html
32,Toosie Slide,Drake,2020,Drake,https://www.azlyrics.com/lyrics/drake/toosieslide.html
33,Break My Heart,Dua Lipa,2020,Dua Lipa,https://www.azlyrics.com/lyrics/dualipa/breakmyheart.html
34,Chasin' You,Morgan Wallen,2020,Morgan Wallen,https://www.azlyrics.com/lyrics/morganwallen/chasinyou.html
35,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,2020,Jawsh 685 x Jason Derulo,NA
36,No Guidance,Chris Brown Featuring Drake,2020,Chris Brown,https://www.azlyrics.com/lyrics/chrisbrown/noguidance.html
37,My Oh My,Camila Cabello Featuring DaBaby,2020,Camila Cabello,https://www.azlyrics.com/lyrics/camilacabello/myohmy.html
38,Dynamite,BTS,2020,BTS,https://www.azlyrics.com/lyrics/bangtanboys/dynamite.html
39,Go Crazy,Chris Brown & Young Thug,2020,Chris Brown,https://www.azlyrics.com/lyrics/chrisbrown/gocrazy.html
40,High Fashion,Roddy Ricch Featuring Mustard,2020,Roddy Ricch,https://www.azlyrics.com/lyrics/roddyricch/highfashion.html
41,Laugh Now Cry Later,Drake Featuring Lil Durk,2020,Drake,https://www.azlyrics.com/lyrics/drake/laughnowcrylater.html
42,Woah,Lil Baby,2020,Lil Baby,https://www.azlyrics.com/lyrics/lilbaby/woah.html
43,Death Bed,Powfu Featuring beabadoobee,2020,Powfu,https://www.azlyrics.com/lyrics/powfu/deathbed.html
44,Senorita,Shawn Mendes & Camila Cabello,2020,Shawn Mendes,https://www.azlyrics.com/lyrics/shawnmendes/senorita.html
45,HIGHEST IN THE ROOM,Travis Scott,2020,Travis Scott,https://www.azlyrics.com/lyrics/travisscott/highestintheroom.html
46,Bad Guy,Billie Eilish,2020,Billie Eilish,https://www.azlyrics.com/lyrics/billieeilish/badguy.html
47,Mood,24kGoldn Featuring iann dior,2020,24kGoldn,https://www.azlyrics.com/lyrics/24kgoldn/mood.html
48,Rain On Me,Lady Gaga & Ariana Grande,2020,Lady Gaga,https://www.azlyrics.com/lyrics/ladygaga/rainonme.html
49,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,2020,Pop Smoke,https://www.azlyrics.com/lyrics/popsmoke/forthenight.html
50,RITMO (Bad Boys For Life),Black Eyed Peas X J Balvin,2020,Black Eyed Peas X J Balvin,NA
51,Heart On Ice,Rod Wave,2020,Rod Wave,https://www.azlyrics.com/lyrics/rodwave/heartonice.html
52,Nobody But You,Blake Shelton Duet With Gwen Stefani,2020,Blake Shelton Duet,NA
53,Trampoline,SHAED,2020,SHAED,https://www.azlyrics.com/lyrics/shaed/trampoline.html
54,Come & Go,Juice WRLD x Marshmello,2020,Juice WRLD x Marshmello,NA
55,Truth Hurts,Lizzo,2020,Lizzo,https://www.azlyrics.com/lyrics/lizzo/truthhurts.html
56,If The World Was Ending,JP Saxe Featuring Julia Michaels,2020,JP Saxe,https://www.azlyrics.com/lyrics/jpsaxe/iftheworldwasending.html
57,We Paid,Lil Baby & 42 Dugg,2020,Lil Baby,https://www.azlyrics.com/lyrics/lilbaby/wepaid.html
58,Yummy,Justin Bieber,2020,Justin Bieber,https://www.azlyrics.com/lyrics/justinbieber/yummy.html
59,One Man Band,Old Dominion,2020,Old Dominion,https://www.azlyrics.com/lyrics/olddominion/onemanband.html
60,Got What I Got,Jason Aldean,2020,Jason Aldean,https://www.azlyrics.com/lyrics/jasonaldean/gotwhatigot.html
61,Sunday Best,Surfaces,2020,Surfaces,https://www.azlyrics.com/lyrics/surfaces/sundaybest.html
62,Godzilla,Eminem Featuring Juice WRLD,2020,Eminem,https://www.azlyrics.com/lyrics/eminem/godzilla.html
63,Bandit,Juice WRLD & YoungBoy Never Broke Again,2020,Juice WRLD,https://www.azlyrics.com/lyrics/juicewrld/bandit.html
64,Party Girl,StaySolidRocky,2020,StaySolidRocky,https://www.azlyrics.com/lyrics/staysolidrocky/partygirl.html
65,Die From A Broken Heart,Maddie & Tae,2020,Maddie,https://www.azlyrics.com/lyrics/maddietae/diefromabrokenheart.html
66,Popstar,DJ Khaled Featuring Drake,2020,DJ Khaled,https://www.azlyrics.com/lyrics/djkhaled/popstar.html
67,All I Want For Christmas Is You,Mariah Carey,2020,Mariah Carey,https://www.azlyrics.com/lyrics/fifthharmony/alliwantforchristmasisyou.html
68,One Of Them Girls,Lee Brice,2020,Lee Brice,https://www.azlyrics.com/lyrics/leebrice/oneofthemgirls.html
69,Hard To Forget,Sam Hunt,2020,Sam Hunt,https://www.azlyrics.com/lyrics/samhunt/hardtoforget.html
70,One Margarita,Luke Bryan,2020,Luke Bryan,https://www.azlyrics.com/lyrics/lukebryan/onemargarita.html
71,Panini,Lil Nas X,2020,Lil Nas X,https://www.azlyrics.com/lyrics/lilnasx/panini.html
72,Hot,Young Thug Featuring Gunna,2020,Young Thug,https://www.azlyrics.com/lyrics/youngthug/hot.html
73,I Hope You're Happy Now,Carly Pearce & Lee Brice,2020,Carly Pearce,https://www.azlyrics.com/lyrics/carlypearce/ihopeyourehappynow.html
74,Emotionally Scarred,Lil Baby,2020,Lil Baby,https://www.azlyrics.com/lyrics/lilbaby/emotionallyscarred.html
75,Suicidal,YNW Melly & Juice WRLD,2020,YNW Melly,https://www.azlyrics.com/lyrics/ynwmelly/suicidalremix.html
76,The Bigger Picture,Lil Baby,2020,Lil Baby,https://www.azlyrics.com/lyrics/lilbaby/thebiggerpicture.html
77,Only Human,Jonas Brothers,2020,Jonas Brothers,https://www.azlyrics.com/lyrics/jonasbrothers/onlyhuman.html
78,The Woo,Pop Smoke Featuring 50 Cent & Roddy Ricch,2020,Pop Smoke,https://www.azlyrics.com/lyrics/popsmoke/thewoo.html
79,Sum 2 Prove,Lil Baby,2020,Lil Baby,https://www.azlyrics.com/lyrics/lilbaby/sum2prove.html
80,Stuck With U,Ariana Grande & Justin Bieber,2020,Ariana Grande,https://www.azlyrics.com/lyrics/arianagrande/stuckwithu.html
81,Mood Swings,Pop Smoke Featuring Lil Tjay,2020,Pop Smoke,https://www.azlyrics.com/lyrics/popsmoke/moodswings.html
82,You Should Be Sad,Halsey,2020,Halsey,https://www.azlyrics.com/lyrics/halsey/youshouldbesad.html
83,Dior,Pop Smoke,2020,Pop Smoke,https://www.azlyrics.com/lyrics/popsmoke/dior.html
84,Supalonely,BENEE Featuring Gus Dapperton,2020,BENEE,https://www.azlyrics.com/lyrics/benee/supalonely.html
85,Even Though I'm Leaving,Luke Combs,2020,Luke Combs,https://www.azlyrics.com/lyrics/lukecombs/eventhoughimleaving.html
86,The Scotts,"THE SCOTTS, Travis Scott & Kid Cudi",2020,THE SCOTTS,https://www.azlyrics.com/lyrics/travisscott/thescotts.html
87,Juicy,Doja Cat & Tyga,2020,Doja Cat,https://www.azlyrics.com/lyrics/dojacat/juicy.html
88,Be Like That,Kane Brown With Swae Lee & Khalid,2020,Kane Brown With Swae Lee,NA
89,Homesick,Kane Brown,2020,Kane Brown,https://www.azlyrics.com/lyrics/kanebrown/homesick.html
90,Rags2Riches,Rod Wave Featuring ATR Son Son,2020,Rod Wave,https://www.azlyrics.com/lyrics/rodwave/rags2riches.html
91,Bluebird,Miranda Lambert,2020,Miranda Lambert,https://www.azlyrics.com/lyrics/mirandalambert/bluebird.html
92,Wishing Well,Juice WRLD,2020,Juice WRLD,https://www.azlyrics.com/lyrics/juicewrld/wishingwell.html
93,Does To Me,Luke Combs Featuring Eric Church,2020,Luke Combs,https://www.azlyrics.com/lyrics/lukecombs/doestome.html
94,P*$$y Fairy (OTW),Jhene Aiko,2020,Jhene Aiko,NA
95,ily,Surf Mesa Featuring Emilee,2020,Surf Mesa,https://www.azlyrics.com/lyrics/surfmesa/ilyiloveyoubaby.html
96,More Than My Hometown,Morgan Wallen,2020,Morgan Wallen,https://www.azlyrics.com/lyrics/morganwallen/morethanmyhometown.html
97,Lovin' On You,Luke Combs,2020,Luke Combs,https://www.azlyrics.com/lyrics/lukecombs/lovinonyou.html
98,Said Sum,Moneybagg Yo,2020,Moneybagg Yo,https://www.azlyrics.com/lyrics/moneybaggyo/saidsum.html
99,Slide,H.E.R. Featuring YG,2020,H.E.R.,https://www.azlyrics.com/lyrics/her/slide.html
100,Walk Em Down,NLE Choppa Featuring Roddy Ricch,2020,NLE Choppa,https://www.azlyrics.com/lyrics/nlechoppa/walkemdown.html
